domain,have_IP,multi_domain,have_at,length,redirect,hyphen_present,short_url,dns,check_cert,domain_age,forwarding,anchor_urls,request_url,status
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
katproxy.com,1,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,1,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,1,1,1,0,1,1,1,1,1,1,0,0,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,1,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kizi.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
lenovo.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
likemag.com,1,1,1,0,1,0,1,1,1,0,1,0,0.5,1
livestream.com,1,1,1,0,1,1,1,1,1,1,1,1,0,1
mangafox.me,0,1,1,0,1,1,1,1,1,1,1,0.5,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mediaset.it,1,1,1,0,1,0,1,1,1,1,0,0,0,1
mediaset.it,0,1,1,0,1,0,1,1,1,1,0,0,0,1
megafilmeshd.net,0,1,1,0,1,0,1,1,0,0,0,0,0,1
megogo.net,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mixi.jp,0,1,1,0,1,0,1,1,1,0,1,0.5,1,1
motherless.com,1,1,1,0,0,1,1,1,0,0,1,1,1,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
moviepilot.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
moviepilot.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
myegy.to,0,1,1,0,1,1,1,1,0,0,1,1,1,1
mylust.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
mylust.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
nametests.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
nametests.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
noticias.uol.com.br,1,1,1,0,1,0,1,1,1,0,0,0,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
nypost.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,0,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,0,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.in,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.pl,1,1,1,0,1,0,1,1,1,1,0,1,1,1
olx.pl,1,1,1,0,1,0,1,1,1,0,0,1,1,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,1,1,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,1,1,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,1,1,1
olx.ro,1,1,1,0,1,0,1,1,1,1,1,0.5,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,1,1,1
olx.ro,0,1,1,0,1,0,1,1,1,1,0,1,1,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,1,0.5,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,1,1,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,1,1,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,1,1,1
olx.ro,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
olx.ro,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
olx.ro,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
olx.ro,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
olx.ro,0,1,1,0,1,0,1,1,1,1,0,1,0.5,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
olx.ua,0,1,1,0,1,0,1,1,1,0,0,0,0,1
olx.ua,0,1,1,0,1,0,1,1,1,0,0,0,0,1
olx.ua,0,1,1,0,1,1,1,1,1,0,0,0,0,1
olx.ua,0,1,1,0,1,0,1,1,1,0,0,0,0,1
olx.ua,0,1,1,0,1,0,1,1,1,0,0,0,0,1
olx.ua,0,1,1,0,1,0,1,1,1,0,1,1,1,1
olx.ua,0,1,1,0,1,0,1,1,1,0,1,1,1,1
olx.ua,0,1,1,0,1,0,1,1,1,0,1,1,1,1
olx.ua,0,1,1,0,1,0,1,1,1,0,1,1,1,1
olx.ua,0,1,1,0,1,0,1,1,1,0,1,1,1,1
olx.ua,1,1,1,0,1,0,1,1,1,0,0,1,0.5,1
olx.ua,0,1,1,0,1,0,1,1,1,0,0,0,0,1
olx.ua,0,1,1,0,1,0,1,1,1,0,0,0,0,1
olx.ua,0,1,1,0,1,0,1,1,1,0,0,0,0,1
onedio.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
onedio.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
onedio.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
onedio.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
oneplus.net,1,1,1,0,1,0,1,1,0,0,0,0,0,1
oneplus.net,1,1,1,0,1,0,1,1,0,0,0,0,0,1
oneplus.net,0,1,1,0,1,0,1,1,0,0,0,0,0,1
oneplus.net,0,1,1,0,1,0,1,1,0,0,0,0,0,1
oneplus.net,1,1,1,0,1,0,1,1,0,0,0,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,1,1,1,0,1,0,1,1,1,0,0,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,1,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,1,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,1,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,1,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,1,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,0,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,0,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,0,0,0,1
otomoto.pl,0,1,1,0,1,0,1,1,1,0,1,0,0,1
otomoto.pl,1,1,1,0,1,1,1,1,1,0,0,0,0,1
otomoto.pl,0,1,1,0,1,1,1,1,1,0,0,0,0,1
otomoto.pl,1,1,1,0,1,1,1,1,1,0,0,0,0,1
patch.com,1,1,1,0,1,0,1,1,1,1,1,1,0.5,1
patch.com,1,1,1,0,1,0,1,1,1,1,1,1,0.5,1
patch.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
patch.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
patch.com,1,1,1,0,1,0,1,1,1,1,1,1,0.5,1
patch.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
pelis24.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
pelis24.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
pelis24.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
persianblog.ir,0,1,1,0,1,1,1,1,0,0,0,0,0,1
pikabu.ru,1,1,1,0,1,1,1,1,1,1,1,0.5,0,1
pikabu.ru,1,1,1,0,1,1,1,1,1,1,1,0.5,0,1
pitchfork.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
pitchfork.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
pitchfork.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
plarium.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
plarium.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
plarium.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
plarium.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,0,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,0,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
plarium.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,0,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
pornsharing.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
putlocker.is,0,1,1,0,1,0,1,1,0,0,1,1,1,1
putlocker.is,1,1,1,0,1,0,1,1,0,0,1,1,1,1
putlocker.is,1,1,1,0,1,0,1,1,0,0,1,1,1,1
putlocker.is,0,1,1,0,1,0,1,1,0,0,1,1,1,1
putlocker.is,1,1,1,0,1,0,1,1,0,0,1,1,1,1
putlocker.is,0,1,1,0,1,0,1,1,0,0,1,1,1,1
putlocker.is,0,1,1,0,1,0,1,1,0,0,1,1,1,1
putlocker.is,0,1,1,0,1,0,1,1,0,0,1,1,1,1
putlocker.is,1,1,1,0,1,0,1,1,0,0,1,1,1,1
qz.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
qz.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
qz.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
ringring.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
ringring.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
ringring.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
ringring.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
ringring.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
ringring.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
ringring.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
ringring.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
ringring.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,0,1,1,1,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,0,1,0.5,0.5,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,0,1,1,1,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,0,1,0.5,0.5,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,0,1,0.5,0.5,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,0,1,1,1,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,0,1,0.5,0.5,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,0,1,0.5,0.5,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,1,1,0.5,0.5,1
rocketnews24.com,0,1,1,0,1,1,1,1,1,0,1,1,1,1
rt.com,1,1,1,0,1,0,1,1,1,1,0,1,0.5,1
rt.com,1,1,1,0,1,0,1,1,1,1,0,1,0.5,1
rt.com,1,1,1,0,1,0,1,1,1,1,0,1,0.5,1
rt.com,1,1,1,0,1,0,1,1,1,1,0,1,0.5,1
rt.com,0,1,1,0,1,0,1,1,1,1,0,1,0.5,1
rt.com,0,1,1,0,1,0,1,1,1,1,0,1,0.5,1
rt.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
rt.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
rt.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
500px.com,1,1,1,0,1,1,1,1,1,0,1,1,0.5,1
